%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1573178454529004332,0,1573178454240691304,map,grasp_lab,-1.37653008174e-19,6.59998273749e-19,6.47113617807e-20,3.51662590291e-21,4.81176132634e-22,-1.48165739498e-21,1.0
1573178454529170094,0,1573178454240691304,grasp_lab,tag_7,0.469,-0.018,-2.54,-6.08260108947e-21,-1.05622177671e-21,-3.18678416988e-21,1.0
1573178454529256751,0,1573178454240691304,grasp_lab,tag_8,-0.85560703037,-0.00396972274475,-1.21601589665,0.00254742832864,0.0345296322728,-0.00525331345446,0.999386620784
1573178454529267075,0,1573178454240691304,grasp_lab,tag_14,-1.21998205008,0.0380300218337,-3.06829908946,0.00246664981046,0.0404059073626,0.00205426845395,0.99917819145
1573178454529271791,0,1573178454240691304,grasp_lab,tag_9,-0.6460465746,0.0238872534352,-3.11411231921,0.0102765473762,0.038798685782,-0.020245326742,0.99898907967
1573178454529278916,0,1573178454240691304,map,rig,0.00350676312976,0.00325907029851,-0.00219698155967,0.999351710445,-0.0059860486506,-0.0354708418267,0.00146472929584
1573178454529284990,0,1573178454240691304,rig,cam0,3.00433967656e-24,1.90504496955e-23,-2.80784167037e-24,-3.63804605959e-23,1.36198444564e-23,-7.5636805735e-24,1.0
1573178454752941853,0,1573178454468065884,map,grasp_lab,-1.60553873878e-19,6.59954121951e-19,6.46955103915e-20,3.48145137929e-21,5.68885637371e-22,-1.37732367113e-21,1.0
1573178454752965817,0,1573178454468065884,grasp_lab,tag_7,0.469,-0.018,-2.54,-5.85687054411e-21,-9.66138280489e-22,-3.41131567438e-21,1.0
1573178454752973395,0,1573178454468065884,grasp_lab,tag_8,-0.855700636422,-0.00388845550154,-1.21614040291,0.00251564070154,0.0344897936056,-0.00525021119763,0.999388093271
1573178454752983304,0,1573178454468065884,grasp_lab,tag_14,-1.21993572023,0.0379972051614,-3.06844253003,0.00234440587609,0.0403838352879,0.00207210097467,0.999179341263
