%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1573179399888914469,0,1573179399605450736,map,grasp_lab,-2.35957219321e-20,2.0030252999e-19,1.59515270599e-22,-4.92710065811e-23,-1.28913006554e-22,1.45643770621e-22,1.0
1573179399889626728,0,1573179399605450736,grasp_lab,tag_7,0.469,-0.018,-2.54,-8.05273900879e-22,-1.83629322468e-22,-5.33060859297e-22,1.0
1573179399889651305,0,1573179399605450736,grasp_lab,tag_14,-1.22076163041,0.0350689190381,-3.0662681585,0.00171733957872,0.0403879507952,0.00150914673317,0.99918145832
1573179399889658229,0,1573179399605450736,grasp_lab,tag_8,-0.853009420967,0.00620531900502,-1.21415696411,1.01198871542e-05,0.0358138294727,-0.00585346945418,0.999341336287
1573179399889662017,0,1573179399605450736,grasp_lab,tag_9,-0.64690660293,0.0203328601317,-3.11304929083,0.00430248479913,0.0392939645014,-0.0204579137141,0.999008982314
1573179399889667736,0,1573179399605450736,map,rig,0.00848959489812,0.0220555978546,0.00285738016482,0.99931220483,-0.00577953547452,-0.0362631972957,0.00516669803511
1573179399889781613,0,1573179399605450736,rig,cam0,1.07666753839e-24,1.07261911149e-23,5.96613386685e-25,-3.47296413313e-24,-4.64873709604e-24,-2.20828658438e-24,1.0
1573179400108819917,0,1573179399830447154,map,grasp_lab,1.89573602253e-21,2.15722830108e-19,1.25499368507e-20,-3.48830634299e-21,-1.74824064438e-22,7.99219120874e-22,1.0
1573179400108929780,0,1573179399830447154,grasp_lab,tag_7,0.469,-0.018,-2.54,-4.29984160546e-21,7.2004906877e-23,-4.47473372433e-22,1.0
1573179400109001518,0,1573179399830447154,grasp_lab,tag_14,-1.22073604816,0.0350312825101,-3.06633306336,0.0017199377217,0.0403658117933,0.00150682696288,0.999182351988
1573179400109014578,0,1573179399830447154,grasp_lab,tag_8,-0.853047391939,0.00630537604846,-1.21421691497,-2.5606206959e-05,0.0357962005967,-0.00585487078781,0.999341959419
1573179400109018973,0,1573179399830447154,grasp_lab,tag_9,-0.646885071308,0.0202914616431,-3.11311015497,0.0043310900547,0.0392656197682,-0.0204695338666,0.999009735161
1573179400109025442,0,1573179399830447154,map,rig,0.00844779798352,0.022222814305,0.00284707099794,0.999312360024,-0.00578971014618,-0.0362525377645,0.00519998704188
1573179400109095219,0,1573179399830447154,rig,cam0,-8.88217015598e-25,3.20601682857e-24,1.3897924548e-25,1.02944334358e-23,-7.03795281555e-24,1.60593990367e-24,1.0
1573179400313553215,0,1573179400055297997,map,grasp_lab,3.00826298324e-20,3.08956566436e-19,1.06243022128e-20,-8.64363051643e-22,-2.95946643263e-22,-1.47755602453e-22,1.0
1573179400313833469,0,1573179400055297997,grasp_lab,tag_7,0.469,-0.018,-2.54,-4.46942735023e-21,2.0705373215e-22,-6.47986209138e-22,1.0
1573179400314008328,0,1573179400055297997,grasp_lab,tag_14,-1.22071941811,0.0351039508776,-3.06637678155,0.0018192009705,0.0403525265496,0.0015208027997,0.999182691637
1573179400314161524,0,1573179400055297997,grasp_lab,tag_8,-0.85308721432,0.00604082892275,-1.21425765188,6.47935516829e-05,0.0357845621042,-0.00584632420295,0.999342424502
1573179400314305935,0,1573179400055297997,grasp_lab,tag_9,-0.646871082185,0.0203802682461,-3.11315495054,0.00434397974282,0.039263062767,-0.0204544297248,0.999010089062
1573179400314519863,0,1573179400055297997,map,rig,0.00823230246428,0.0217210865279,0.00279393324569,0.999314233158,-0.00577489400626,-0.0362170033678,0.00510320243501
