%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1573176714672841727,0,1573176714105839263,map,grasp_lab,1.1408823583e-20,6.31880003298e-21,6.40676824711e-21,-8.75883357019e-24,-1.55245615697e-22,1.12999611958e-24,1.0
1573176714672870248,0,1573176714105839263,grasp_lab,tag_7,0.642,0.052,-2.605,-1.53781922856e-22,1.54079155876e-22,-6.73588289206e-23,1.0
1573176714673071154,0,1573176714105839263,grasp_lab,tag_9,-0.472504470784,0.0950750214277,-3.17893114983,0.0126958440321,0.0383688813388,-0.0194405729214,0.998993848136
1573176714673080589,0,1573176714105839263,grasp_lab,tag_8,-0.683307190465,0.0586449891354,-1.28214220581,0.00581023957831,0.0305955704986,-0.00461573108929,0.999504300745
1573176714673087992,0,1573176714105839263,grasp_lab,tag_14,-1.04655928752,0.108369067409,-3.13404260871,0.00552292650331,0.0392122039515,0.00284711643273,0.999211586338
1573176714673096344,0,1573176714105839263,map,rig,0.176294510502,0.0617689947311,-0.0665091547608,0.999367284833,-0.00568764754576,-0.035068255886,-0.00170238088616
1573176714673252699,0,1573176714105839263,rig,cam0,-1.21195925978e-24,9.50655034736e-25,4.28645506888e-25,1.80738424236e-25,2.43275140506e-25,-3.0221293319e-26,1.0
1573176714793546758,0,1573176714414497036,map,grasp_lab,3.14047114107e-20,1.04776337178e-19,2.85146017896e-20,9.27672231714e-22,5.56894476409e-22,4.10228716418e-22,1.0
1573176714793666927,0,1573176714414497036,grasp_lab,tag_7,0.642,0.052,-2.605,-1.73590174904e-21,-8.44450161723e-23,4.44855243271e-22,1.0
1573176714793730169,0,1573176714414497036,grasp_lab,tag_9,-0.472477717256,0.0950387767943,-3.17898538006,0.012675679607,0.0383330850502,-0.0194486821441,0.99899532056
1573176714793783906,0,1573176714414497036,grasp_lab,tag_8,-0.683367967608,0.0587648197263,-1.28220645001,0.00577157834644,0.0305844646615,-0.0046216625208,0.999504837227
1573176714793847467,0,1573176714414497036,grasp_lab,tag_14,-1.04653534306,0.108342056522,-3.13412743242,0.00547857563904,0.039192370798,0.00283882595808,0.9992126322
1573176714793905829,0,1573176714414497036,map,rig,0.176300078112,0.0620049265964,-0.066588666879,0.999367302339,-0.00570287020614,-0.0350676597172,-0.00165273370081
1573176714793966981,0,1573176714414497036,rig,cam0,-3.2810488524e-24,-4.38203427307e-24,3.92198944917e-25,-5.5663152735e-24,2.19505258417e-24,9.94928615612e-25,1.0
1573176715029915359,0,1573176714734636621,map,grasp_lab,3.67036328012e-20,5.95368595163e-20,4.29796139729e-21,1.08421780105e-21,6.86668833903e-22,4.62343953532e-24,1.0
1573176715030946479,0,1573176714734636621,grasp_lab,tag_7,0.642,0.052,-2.605,-4.53563403637e-22,2.68462336888e-22,-2.75417024765e-22,1.0
1573176715031007732,0,1573176714734636621,grasp_lab,tag_9,-0.472486776828,0.0950503768814,-3.17897510246,0.012693955665,0.0383422022752,-0.0194479434122,0.998994752995
1573176715031018373,0,1573176714734636621,grasp_lab,tag_8,-0.683346433019,0.0587188280746,-1.28218956659,0.00579591151651,0.0306037523444,-0.00461857030842,0.999504120332
1573176715031110598,0,1573176714734636621,grasp_lab,tag_14,-1.04654190574,0.108349412554,-3.13410063683,0.00548807491909,0.0391894564329,0.0028451549646,0.999212676376
1573176715031139541,0,1573176714734636621,map,rig,0.176195804143,0.0619689174478,-0.0666073433313,0.999367966045,-0.00569031838556,-0.035050077077,-0.00166757784224
1573176715031182832,0,1573176714734636621,rig,cam0,-6.21438592321e-24,-6.88133937243e-24,4.29119771984e-25,1.77902849869e-25,-3.66865599641e-24,-2.64953455519e-24,1.0
