%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1573179028197979176,0,1573179027936553785,map,grasp_lab,-3.31271368215e-20,-8.2065662812e-20,3.27993675027e-21,-1.50576369102e-21,-4.02909378263e-22,-4.1633560536e-22,1.0
1573179028199160619,0,1573179027936553785,grasp_lab,tag_7,0.469,-0.018,-2.54,-4.26710119064e-22,1.59074212405e-23,-5.35919270169e-22,1.0
1573179028199172677,0,1573179027936553785,grasp_lab,tag_9,-0.645856207772,0.023893233322,-3.11280048326,0.00892615921839,0.0370184970628,-0.0204902531594,0.999064614568
1573179028199185829,0,1573179027936553785,grasp_lab,tag_8,-0.855394075932,-0.00221811593785,-1.21587752191,0.00234535676784,0.0346796180352,-0.00550730824619,0.999380554619
1573179028199194826,0,1573179027936553785,grasp_lab,tag_14,-1.22019603557,0.0383378636254,-3.06839497898,0.0022999406985,0.0396345828334,0.00216192062467,0.999209255469
1573179028199205382,0,1573179027936553785,map,rig,0.00775390601697,0.00610513526663,0.00490379843264,0.999426700286,-0.00678922818928,-0.0331195424483,0.00180915569468
1573179028199213823,0,1573179027936553785,rig,cam0,-4.27275044226e-24,1.99086894474e-24,-7.53554365761e-25,-2.32890216222e-24,3.33713493579e-24,-1.88434429511e-24,1.0
1573179028419279610,0,1573179028124160883,map,grasp_lab,-5.32099468347e-20,-2.03546138814e-19,-1.45215493411e-21,-1.46856106865e-21,-5.53784517171e-22,-5.12343438616e-22,1.0
1573179028419299671,0,1573179028124160883,grasp_lab,tag_7,0.469,-0.018,-2.54,9.7586369052e-22,-2.891708301e-22,-4.96453977841e-22,1.0
1573179028419313100,0,1573179028124160883,grasp_lab,tag_9,-0.645846852708,0.0238889166432,-3.11281881922,0.0089829174441,0.0370012866337,-0.0205089710384,0.999064359333
