%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1573179809871065246,0,1573179809572443886,map,grasp_lab,-1.70393396492e-19,-1.69430294279e-20,-8.73754277555e-21,1.07508249046e-21,-8.32041970095e-22,-3.05427516205e-22,1.0
1573179809871253960,0,1573179809572443886,grasp_lab,tag_7,0.469,-0.018,-2.54,2.3279812923e-21,-4.02939021427e-21,4.55419379549e-23,1.0
1573179809871345557,0,1573179809572443886,grasp_lab,tag_9,-0.649041228109,0.0233556112601,-3.10882151642,0.00858374311256,0.0421766335583,-0.0197853390992,0.998877365492
1573179809871382909,0,1573179809572443886,grasp_lab,tag_8,-0.849289377728,-0.00349889851466,-1.20958589053,0.00359375655282,0.0405408594781,-0.00528833277041,0.999157423614
1573179809871454697,0,1573179809572443886,grasp_lab,tag_14,-1.22294136558,0.0374147847058,-3.06044763719,0.00524353852731,0.0417997367993,0.00184118446484,0.999110553116
1573179809871495305,0,1573179809572443886,map,rig,0.0195620413228,0.00481893952366,0.0145560054405,0.999255543071,-0.00635025102691,-0.0379948892212,0.00210293765849
1573179809871536999,0,1573179809572443886,rig,cam0,1.20471661278e-23,-1.52135034601e-23,-2.08093567478e-24,8.41983141589e-24,-2.00528129398e-25,3.80355595523e-25,1.0
1573179810092583851,0,1573179809813745500,map,grasp_lab,-1.82421680112e-19,-8.28818458231e-20,-2.25660782393e-20,7.62400121972e-22,-6.3855649023e-22,-2.53645331998e-22,1.0
1573179810092819788,0,1573179809813745500,grasp_lab,tag_7,0.469,-0.018,-2.54,2.98787076586e-21,-4.42899332927e-21,-4.52062444807e-23,1.0
1573179810092960445,0,1573179809813745500,grasp_lab,tag_9,-0.649009369041,0.0233152140874,-3.10888649788,0.00858130307122,0.0421257674307,-0.0197952541544,0.998879336491
1573179810093088444,0,1573179809813745500,grasp_lab,tag_8,-0.849361085284,-0.00338410135677,-1.20965982977,0.00354847533838,0.0404598568823,-0.00529459703172,0.999160835675
1573179810093210456,0,1573179809813745500,grasp_lab,tag_14,-1.22291226601,0.0373806919759,-3.06054699413,0.00521711441683,0.0417824634637,0.00183713104668,0.999111421421
1573179810093311663,0,1573179809813745500,map,rig,0.0193534038816,0.00500794475308,0.0145560579417,0.999256995779,-0.00635283940811,-0.0379541413553,0.00214032041312
1573179810093401418,0,1573179809813745500,rig,cam0,1.35854912474e-23,-1.16268902169e-23,-2.05689136165e-24,9.6798961199e-24,1.66474713141e-24,2.13283463402e-24,1.0
1573179810300188263,0,1573179810044842139,map,grasp_lab,-2.1984966885e-19,1.43759076112e-20,-2.19739656642e-20,1.3074858991e-21,-1.07951878199e-21,-4.44019518602e-22,1.0
1573179810300489651,0,1573179810044842139,grasp_lab,tag_7,0.469,-0.018,-2.54,2.50279212194e-21,-5.24736092518e-21,9.86081754069e-24,1.0
1573179810300652897,0,1573179810044842139,grasp_lab,tag_9,-0.648982325908,0.0233510272861,-3.10893664669,0.00871681950244,0.0421208460385,-0.0198008319681,0.99887826007
1573179810300801952,0,1573179810044842139,grasp_lab,tag_8,-0.849424605141,-0.00349125897295,-1.2097106407,0.0035751135893,0.0403710692487,-0.00529115489415,0.99916435035
1573179810300949151,0,1573179810044842139,grasp_lab,tag_14,-1.2228870636,0.0374103253807,-3.06062266628,0.00528926660834,0.0417643066365,0.001835613709,0.99911180399
1573179810301131339,0,1573179810044842139,map,rig,0.0193078770156,0.00483614811408,0.0145392807541,0.999257515204,-0.00634848323338,-0.037943287647,0.00210285328388
1573179810301282476,0,1573179810044842139,rig,cam0,1.35836444348e-23,-1.09799588753e-23,-2.32586519377e-24,1.38123848872e-23,2.52553911778e-24,2.27015799861e-24,1.0
1573179810516721242,0,1573179810228526794,map,grasp_lab,-2.18435419598e-19,4.89185372345e-20,-1.78353464275e-20,2.84515804103e-23,-9.32064489251e-22,-5.39178192796e-22,1.0
1573179810516742411,0,1573179810228526794,grasp_lab,tag_7,0.469,-0.018,-2.54,1.58540829025e-21,-5.51884228339e-21,-1.59159101481e-22,1.0
1573179810516747251,0,1573179810228526794,grasp_lab,tag_9,-0.64895704757,0.0233994080457,-3.10901253694,0.00874318361569,0.0421452783323,-0.019790610565,0.998877201656
1573179810516753178,0,1573179810228526794,grasp_lab,tag_8,-0.849485896716,-0.00363886066401,-1.20977653513,0.00361374255724,0.0402900072646,-0.0052878348371,0.999167500964
1573179810516756453,0,1573179810228526794,grasp_lab,tag_14,-1.22285737783,0.0374488676409,-3.06069882392,0.00532328466562,0.0417390994133,0.00183933248094,0.999112669861
1573179810516761738,0,1573179810228526794,map,rig,0.0191712638014,0.00456413415629,0.0144598560073,0.999258687075,-0.00633167206585,-0.0379180782879,0.00205074912847
1573179810516782206,0,1573179810228526794,rig,cam0,1.57817264592e-23,-2.10919136924e-23,-1.55444566616e-24,2.11871967921e-24,-3.05994568432e-25,1.64744046031e-24,1.0
1573179810730316696,0,1573179810447823404,map,grasp_lab,-2.40059645838e-19,1.78616424195e-19,-1.95607035194e-20,8.8742518617e-22,-8.50891296943e-22,-1.00673678638e-21,1.0
1573179810730399700,0,1573179810447823404,grasp_lab,tag_7,0.469,-0.018,-2.54,-2.83612893616e-22,-5.68237731331e-21,-7.37348383734e-22,1.0
1573179810730420314,0,1573179810447823404,grasp_lab,tag_9,-0.648927626601,0.0233997836316,-3.10906207857,0.00877378526675,0.0420967830407,-0.019796568678,0.998878860232
1573179810730490746,0,1573179810447823404,grasp_lab,tag_8,-0.849544396428,-0.00361962627521,-1.20983679028,0.00360243927608,0.040211716568,-0.00529346797836,0.999170665842
