%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1573179526364527006,0,1573179526051189853,grasp_lab,tag_9,-0.644955752637,0.0241679596463,-3.11598540915,0.0106978271919,0.0372515824129,-0.0202518047418,0.999043412723
1573179526364530810,0,1573179526051189853,map,rig,0.00176738836404,0.00045712990622,0.00589503557606,0.999275152902,-0.00582202236876,-0.037607499094,0.000974094233159
1573179526364534908,0,1573179526051189853,rig,cam0,-1.68764036736e-25,-5.72347442295e-24,2.75140045147e-25,-1.20452985757e-24,1.25868884231e-24,5.33646277047e-25,1.0
1573179526576060015,0,1573179526296896312,map,grasp_lab,-2.40084415904e-20,-4.02383821408e-20,1.97479052744e-20,9.72016066812e-22,-1.22170470383e-22,4.25864911938e-22,1.0
1573179526576191700,0,1573179526296896312,grasp_lab,tag_7,0.469,-0.018,-2.54,1.03457484737e-21,-9.77352733857e-23,7.90692294346e-22,1.0
1573179526576240863,0,1573179526296896312,grasp_lab,tag_14,-1.21898443604,0.0381065774034,-3.0715945166,0.00529418248449,0.0384750440645,0.00209406702162,0.999243342484
1573179526576255024,0,1573179526296896312,grasp_lab,tag_8,-0.857431305462,-0.00576926926066,-1.2188626411,0.00391739279252,0.0345678174866,-0.00507951218313,0.999381768187
1573179526576358189,0,1573179526296896312,grasp_lab,tag_9,-0.644935699623,0.02416661514,-3.11601909421,0.0107780977685,0.03721732815,-0.0202601388268,0.999043657639
1573179526576442265,0,1573179526296896312,map,rig,0.00167712606544,0.000500879422602,0.00586253008225,0.999275890338,-0.00579784164349,-0.0375914363632,0.000981801536254
1573179526576499679,0,1573179526296896312,rig,cam0,-1.16171401949e-25,-1.36104711434e-23,2.95591717918e-25,6.0727162125e-24,1.78836734925e-24,1.74807205525e-24,1.0
1573179526769503947,0,1573179526515357697,map,grasp_lab,-2.80059605464e-20,6.78333396951e-20,1.2119235753e-20,1.83126678298e-21,-3.65658330011e-23,2.49199039748e-22,1.0
1573179526769525348,0,1573179526515357697,grasp_lab,tag_7,0.469,-0.018,-2.54,6.53812758842e-22,-1.62305844498e-22,7.86429037931e-22,1.0
1573179526769530745,0,1573179526515357697,grasp_lab,tag_14,-1.21901282868,0.038097195003,-3.07150734222,0.0052953431995,0.0385094080791,0.00210007505297,0.999241999975
1573179526769535179,0,1573179526515357697,grasp_lab,tag_8,-0.857373860713,-0.00583588060874,-1.21879674069,0.00392000729826,0.0346020826483,-0.00507240416357,0.999380608245
1573179526769539179,0,1573179526515357697,grasp_lab,tag_9,-0.64496523091,0.0241674719832,-3.11595977938,0.0107879058859,0.0372345189966,-0.0202477541883,0.999043162297
1573179526769543132,0,1573179526515357697,map,rig,0.00176269290274,0.000407088277697,0.0058688964942,0.999275216348,-0.00579849160314,-0.0376097065134,0.000964087078456
1573179526769547710,0,1573179526515357697,rig,cam0,7.95736767643e-25,-1.01333407863e-23,-2.0299801047e-25,1.07424356599e-23,2.86501074194e-25,1.68404602466e-24,1.0
1573179526967862813,0,1573179526700881285,map,grasp_lab,-3.11365164179e-20,-9.13835707372e-20,1.24313919575e-20,2.62921436967e-21,-9.92383205497e-23,5.1687450552e-22,1.0
1573179526968097243,0,1573179526700881285,grasp_lab,tag_7,0.469,-0.018,-2.54,2.70514963698e-21,-1.83222446282e-22,6.89795225868e-22,1.0
1573179526968243138,0,1573179526700881285,grasp_lab,tag_14,-1.21901941357,0.0381550688308,-3.07147279196,0.00535699099401,0.0385263096224,0.00209947819266,0.999241021128
1573179526968369869,0,1573179526700881285,grasp_lab,tag_8,-0.857361717581,-0.00594965669108,-1.21877714388,0.00396494254141,0.0346171505634,-0.0050713311177,0.999379914606
1573179526968490056,0,1573179526700881285,grasp_lab,tag_9,-0.644970240143,0.024226240969,-3.11592254842,0.0107989592842,0.0372238722156,-0.0202482584342,0.999043429409
1573179526968684098,0,1573179526700881285,map,rig,0.00181794520554,0.000152673645755,0.00592448863279,0.99927481518,-0.00581337285784,-0.0376191956553,0.000919000407448
1573179526968802902,0,1573179526700881285,rig,cam0,5.44391051787e-25,-1.38463240099e-23,2.06325446596e-25,1.4748540758e-23,1.17602154095e-24,2.12684959522e-24,1.0
1573179527173114322,0,1573179526920819901,map,grasp_lab,-4.56791117529e-20,-3.47005486015e-20,1.29658030546e-20,2.57736197426e-21,5.00329388514e-23,5.66915647126e-22,1.0
