%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1573179266155824901,0,1573179265862239758,map,grasp_lab,1.00200892658e-19,2.01287520364e-19,-2.37781516306e-21,-2.46048156893e-22,-2.61954461004e-22,-2.03005483241e-22,1.0
1573179266155863727,0,1573179265862239758,grasp_lab,tag_7,0.469,-0.018,-2.54,-3.34424617929e-21,9.09203288017e-22,-4.7229966138e-22,1.0
1573179266155873729,0,1573179265862239758,grasp_lab,tag_9,-0.646821040304,0.0265204709071,-3.11194448431,0.0158653145518,0.0400804081276,-0.0198726652117,0.998872829671
1573179266155879194,0,1573179265862239758,grasp_lab,tag_8,-0.854166597352,-0.0131741105176,-1.21384892049,0.00669822657989,0.0363947816332,-0.00476744352623,0.999303670119
1573179266156398930,0,1573179265862239758,grasp_lab,tag_14,-1.22063135741,0.0399522455497,-3.06514522942,0.00672601629508,0.0406986367192,0.00255568477119,0.999145560041
1573179266156434648,0,1573179265862239758,map,rig,0.00698919233835,-0.0128399685617,0.00491550293427,0.999369879459,-0.00527535715679,-0.0350588243907,-0.00170102010541
1573179266156444937,0,1573179265862239758,rig,cam0,-7.36175084252e-24,3.72121379382e-23,-2.26679796605e-24,2.79896804572e-23,-6.30851761464e-25,-4.54780181068e-24,1.0
1573179266361960289,0,1573179266113919757,map,grasp_lab,8.67266629333e-20,2.15493745068e-19,-6.97032653266e-22,1.74232842619e-22,-3.75162515041e-22,-1.92093040586e-22,1.0
1573179266361978699,0,1573179266113919757,grasp_lab,tag_7,0.469,-0.018,-2.54,-2.30232880614e-21,7.4889396037e-22,-4.03322398359e-22,1.0
1573179266361986760,0,1573179266113919757,grasp_lab,tag_9,-0.646823397309,0.0265345913778,-3.1119231281,0.0159162259468,0.0400687489686,-0.0198762400587,0.998872416372
1573179266361991799,0,1573179266113919757,grasp_lab,tag_8,-0.854163869052,-0.0132178658071,-1.21383907987,0.00666657682998,0.0364139410049,-0.00475901989261,0.999303223943
1573179266361998425,0,1573179266113919757,grasp_lab,tag_14,-1.22064491917,0.0399633226135,-3.06515171186,0.00676459700493,0.040704678654,0.00255377253588,0.999145058342
1573179266362002905,0,1573179266113919757,map,rig,0.00709595435615,-0.0129752217852,0.00479620156175,0.999369151412,-0.00526854071792,-0.0350791523002,-0.00173053717066
1573179266362362143,0,1573179266113919757,rig,cam0,-7.82666792565e-24,2.69260216952e-23,-2.30001762505e-24,2.26531992165e-23,-5.25728606506e-25,-7.13486840445e-24,1.0
1573179266560924679,0,1573179266297876546,map,grasp_lab,1.0158514996e-19,1.62352948164e-19,1.08135292665e-21,-1.82113068125e-22,-5.12216035245e-22,-3.14636064216e-22,1.0
1573179266560936702,0,1573179266297876546,grasp_lab,tag_7,0.469,-0.018,-2.54,-2.63612721081e-21,9.58449718383e-22,-5.09675359896e-22,1.0
1573179266560941221,0,1573179266297876546,grasp_lab,tag_9,-0.646811873474,0.026531148181,-3.11195576073,0.0158839094697,0.0400817312248,-0.0198726000902,0.998872482356
1573179266561134541,0,1573179266297876546,grasp_lab,tag_8,-0.854193150194,-0.0131971908708,-1.21386644357,0.00664813960084,0.0363935100668,-0.00476089284465,0.999304082131
1573179266561185177,0,1573179266297876546,grasp_lab,tag_14,-1.2206323805,0.0399616749054,-3.06518901372,0.00675686116764,0.0406913542785,0.00255191052422,0.999145658183
1573179266561233146,0,1573179266297876546,map,rig,0.0070658303559,-0.0129382392428,0.00489780431895,0.999369348833,-0.00527344344441,-0.0350732248545,-0.00172171580863
1573179266561265274,0,1573179266297876546,rig,cam0,-7.06754796804e-24,3.09353502914e-23,-2.50234774021e-24,2.27897347153e-23,-2.58722818948e-24,-6.5921283883e-24,1.0
1573179266748876157,0,1573179266513888537,map,grasp_lab,9.44139075311e-20,4.79985781551e-19,-6.20237268807e-21,7.50302588824e-22,-2.40328568371e-22,-2.73554966812e-23,1.0
1573179266748893936,0,1573179266513888537,grasp_lab,tag_7,0.469,-0.018,-2.54,-5.86467426281e-21,1.27046239219e-21,-6.55345111244e-22,1.0
1573179266748901576,0,1573179266513888537,grasp_lab,tag_9,-0.646793739521,0.0265862892508,-3.11200612888,0.0159008891474,0.0400835029809,-0.0198695455474,0.998872201872
1573179266748906728,0,1573179266513888537,grasp_lab,tag_8,-0.854237166386,-0.0133471859155,-1.21391523805,0.00668126966771,0.0363826035937,-0.0047528856173,0.999304296433
1573179266748917296,0,1573179266513888537,grasp_lab,tag_14,-1.22060887412,0.0400082819124,-3.06523585962,0.00678393829422,0.0406640648589,0.00256563762197,0.999146550569
1573179266749364451,0,1573179266513888537,map,rig,0.00686774535627,-0.0131887293025,0.00482671406336,0.999370603662,-0.00526306692397,-0.0350366550666,-0.00176902930692
1573179266756091856,0,1573179266513888537,rig,cam0,-6.09752339816e-24,4.20867828741e-23,-2.4160063149e-24,3.36382522278e-24,4.00093355337e-24,-7.12940925909e-24,1.0
1573179266964880312,0,1573179266700983907,map,grasp_lab,1.07493340003e-19,6.25589324129e-19,-9.26385551378e-21,-3.91978484787e-23,-2.68558865733e-22,-4.14803099487e-22,1.0
1573179266964895539,0,1573179266700983907,grasp_lab,tag_7,0.469,-0.018,-2.54,-6.84380215269e-21,1.3195786588e-21,-1.32183419739e-21,1.0
