%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1573178782598088586,0,1573178782292459117,map,grasp_lab,1.91801279228e-19,3.99714226553e-19,4.81944112158e-21,9.64699257712e-21,-1.67292147192e-21,4.02726179366e-22,1.0
1573178782598259126,0,1573178782292459117,grasp_lab,tag_7,0.469,-0.018,-2.54,8.55574455034e-21,-9.94674950231e-22,1.54594288851e-21,1.0
1573178782598269871,0,1573178782292459117,grasp_lab,tag_14,-1.21932629555,0.0389498458864,-3.07073438927,0.00367994749774,0.0394492059496,0.00259765154695,0.999211424246
1573178782598275914,0,1573178782292459117,grasp_lab,tag_8,-0.857577632519,-0.00719002530607,-1.21792515073,0.00380174103575,0.0322788225537,-0.0052558827165,0.999457853077
1573178782598281615,0,1573178782292459117,grasp_lab,tag_9,-0.645102177346,0.0249669209187,-3.11508228559,0.0138891892596,0.0383357136308,-0.0200628907566,0.99896693834
1573178782598285609,0,1573178782292459117,map,rig,-0.000271682928984,-0.00242526533121,0.00334207290763,0.999529795734,-0.00528887634235,-0.0302024854364,-0.000158429800675
1573178782598293737,0,1573178782292459117,rig,cam0,5.7014635295e-24,-8.37694746722e-23,1.02910278249e-24,5.72686142973e-24,-1.21983783025e-23,-9.65017199087e-25,1.0
1573178782818224425,0,1573178782551721237,map,grasp_lab,2.13241156091e-19,4.85601216095e-19,-2.75889047837e-21,1.08387713078e-20,-1.58769972298e-21,8.03635153124e-22,1.0
1573178782818304012,0,1573178782551721237,grasp_lab,tag_7,0.469,-0.018,-2.54,7.51612105887e-21,-7.52642392854e-22,1.83888460015e-21,1.0
1573178782818346634,0,1573178782551721237,grasp_lab,tag_14,-1.21935786051,0.0389029056205,-3.07072183161,0.0036252574006,0.0394804594054,0.00260866290569,0.999210361091
1573178782818358766,0,1573178782551721237,grasp_lab,tag_8,-0.857566018882,-0.007183459141,-1.21786879877,0.00377986679237,0.0322816814443,-0.00524775286787,0.999457886426
1573178782818366381,0,1573178782551721237,grasp_lab,tag_9,-0.645135308509,0.0249303896681,-3.11512533462,0.013867230304,0.0384825606894,-0.0200442626311,0.998961971239
1573178782818372644,0,1573178782551721237,map,rig,-0.000323928546667,-0.00241318807025,0.00333750185562,0.999530004944,-0.00529895020222,-0.0301938342889,-0.000150709978038
1573178782818376840,0,1573178782551721237,rig,cam0,4.80443922122e-24,-8.44833803127e-23,1.7621714804e-24,7.51944095555e-24,-1.18271568515e-23,-1.82914957788e-24,1.0
1573178783028578528,0,1573178782762941028,map,grasp_lab,2.32652164716e-19,5.62516925669e-19,2.19896684434e-20,9.94856352462e-21,-1.09470300878e-21,6.93443019275e-22,1.0
1573178783028597255,0,1573178782762941028,grasp_lab,tag_7,0.469,-0.018,-2.54,5.20236365301e-21,-8.14014552716e-22,4.52920000434e-21,1.0
1573178783028604245,0,1573178782762941028,grasp_lab,tag_14,-1.2193023212,0.0388832540516,-3.07089343502,0.00353818397764,0.0394492419548,0.0026043142015,0.999211917518
1573178783028608930,0,1573178782762941028,grasp_lab,tag_8,-0.857661975402,-0.00696380276445,-1.21800927711,0.00372278652462,0.0322287399355,-0.00526936789928,0.999459695508
1573178783028614985,0,1573178782762941028,grasp_lab,tag_9,-0.645082502705,0.0248851826087,-3.11526483475,0.0138835218293,0.0384342677762,-0.0200742382584,0.998963002238
1573178783028632162,0,1573178782762941028,map,rig,-0.000468477530666,-0.00206845502735,0.00325504522466,0.999530832359,-0.00531138639144,-0.0301644919857,-8.80963048651e-05
1573178783028648158,0,1573178782762941028,rig,cam0,7.53228224659e-24,-7.53853036048e-23,2.0805672565e-24,1.5901550497e-23,-1.07289337675e-23,-5.60583335476e-24,1.0
1573178783244429516,0,1573178782971285729,map,grasp_lab,2.67650321228e-19,5.58079147714e-19,1.79000047068e-20,9.61370272219e-21,-1.36496212423e-21,4.03904168517e-22,1.0
1573178783244443260,0,1573178782971285729,grasp_lab,tag_7,0.469,-0.018,-2.54,5.82280890171e-21,-1.33231203847e-21,1.01438857314e-21,1.0
1573178783244453858,0,1573178782971285729,grasp_lab,tag_14,-1.21930307907,0.0388614593227,-3.07089362433,0.00347798816297,0.0394882091512,0.00260086125832,0.999210598651
1573178783244458500,0,1573178782971285729,grasp_lab,tag_8,-0.857675278162,-0.00689511591513,-1.21801494912,0.00366144738602,0.0322300655344,-0.00526799383563,0.999459886599
1573178783244464978,0,1573178782971285729,grasp_lab,tag_9,-0.645083419161,0.0248600422846,-3.11527532455,0.0136655240103,0.0384477251093,-0.0200643409572,0.998965689155
1573178783244471847,0,1573178782971285729,map,rig,-0.000436177699357,-0.00192783643923,0.00322885381003,0.999530671086,-0.0053098822595,-0.0301701641887,-6.2464098238e-05
