%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1573179651278449530,0,1573179650986259208,map,grasp_lab,2.38887927146e-20,-1.09854490685e-19,3.72944707985e-20,6.55612813777e-21,9.65562031613e-22,-1.53607643861e-23,1.0
1573179651278470247,0,1573179650986259208,grasp_lab,tag_7,0.469,-0.018,-2.54,-1.15671854635e-21,1.0690061838e-21,5.1862504976e-23,1.0
1573179651278476379,0,1573179650986259208,grasp_lab,tag_14,-1.22083423469,0.0362197555169,-3.06557677676,0.00256469159682,0.0411812478972,0.00211808889161,0.999146155914
1573179651278480406,0,1573179650986259208,grasp_lab,tag_9,-0.647012715112,0.0222743836654,-3.11251282501,0.00932299575591,0.0408541723694,-0.0198781344239,0.998923860022
1573179651278485679,0,1573179650986259208,grasp_lab,tag_8,-0.853646070089,-0.00228855265686,-1.21376446119,0.00274064369419,0.0365893155012,-0.00522761987147,0.999312955412
1573179651278491318,0,1573179650986259208,map,rig,0.009155751316,0.00750400384897,0.00990660763947,0.999314576276,-0.00610108899846,-0.0364580421108,0.00199136129892
1573179651278696308,0,1573179650986259208,rig,cam0,5.68781067352e-24,4.78895003474e-23,9.89749315073e-25,1.96914490858e-26,-3.64102329077e-24,-1.93488506939e-24,1.0
1573179651641627749,0,1573179651223230571,map,grasp_lab,-4.97911267735e-21,2.22194711308e-20,1.33505112953e-20,4.45909294941e-23,1.72513226593e-23,6.81813394367e-23,1.0
1573179651641767076,0,1573179651223230571,grasp_lab,tag_7,0.469,-0.018,-2.54,-2.55776131014e-22,-8.97898977313e-23,2.34208827493e-22,1.0
1573179651641826124,0,1573179651223230571,grasp_lab,tag_14,-1.22083387191,0.0361988281355,-3.06556419356,0.00253088433309,0.0411869346334,0.0021089712521,0.999146027005
1573179651641872018,0,1573179651223230571,grasp_lab,tag_9,-0.647019482104,0.0222419201624,-3.11252782905,0.00926884779926,0.0408991547699,-0.0198847924074,0.998922390694
1573179651641911946,0,1573179651223230571,grasp_lab,tag_8,-0.853633509325,-0.00215695130577,-1.21375512196,0.00269581006109,0.0365912664334,-0.00523573069043,0.999312963467
