robot lower,robot upper,landmark 1 lower,landmark 1 upper,landmark 2 lower,landmark 2 upper,landmark 3 lower,landmark 3 upper
2.48078845779309,2.6953656788646247,-0.031997871762102,-0.021570312613660943,2.0115253336287005,2.0204480283402937,5.988834158953044,5.997279389325764
2.163353761266012,2.3749815620677284,0.009075181871572848,0.018219826430162074,1.972648077953388,1.9816790285224422,5.979375343821625,5.987442512013336
2.39680667424596,2.606935543771618,-0.011246940501734894,-0.002731011799767335,1.9781168821344313,1.986560690115935,6.002795689081904,6.01300860168958
2.125419093560209,2.334832237769137,0.008273576655908707,0.016528685307577964,2.004782997294002,2.014025367574162,5.997803483104532,6.006623473072226
2.6708421482507356,2.896708510928952,-0.027555956253700532,-0.018130046567029677,1.9866135840620707,1.9959050888810446,5.9909288129560805,6.000008420015111
2.520949203822276,2.7312795330551656,0.004130298850664373,0.012107520716658358,1.9927384919200155,2.001046412559965,5.98685757052298,5.996155582553192
2.630693896579441,2.852795616817776,-0.019697996160071306,-0.01140870309801776,2.0001442290607576,2.0089051865276213,5.994824535511632,6.002656810618739
2.848791196489181,3.0771350120069125,-0.00641259032850771,0.0014612338839998726,1.9864122885068087,1.9948856813113065,5.995188148281821,6.002976982333413
2.2199204762160467,2.428835551005633,-0.013350427397891594,-0.005315972244933532,2.001565863086142,2.0097685561643464,5.988810109993312,5.996163797477391
2.8373769319005824,3.062616010909476,-0.018368245811314472,-0.010188687815218082,1.9913361350061765,1.9992742260930667,5.991748756253331,6.000158363497645
2.911349203205418,3.143732641124416,-0.009686347869423996,-0.0015059748392423295,1.985915485863664,1.9957465491247393,6.007569876417688,6.0166715710310426
