robot,landmark 1,landmark 2,landmark 3
1.9807366132736206,0.003797278506681323,1.9918813705444336,5.998800754547119
2.0192599296569824,0.0013367650099098682,2.003135919570923,5.994169235229492
2.0079522132873535,-0.006029111798852682,2.007763147354126,6.004995822906494
2.00500226020813,-0.004544613882899284,2.0028889179229736,5.984685897827148
2.027761459350586,0.000585980829782784,2.004528284072876,6.0148539543151855
1.9930715560913086,0.007636503782123327,1.9906092882156372,5.9944748878479
2.010645866394043,-0.006041079293936491,1.9941213130950928,6.003161430358887
2.0415351390838623,-0.009951518848538399,1.9881469011306763,6.002757549285889
2.0028557777404785,-0.008988852612674236,2.0087666511535645,5.996002674102783
2.0075273513793945,0.009002254344522953,2.001154661178589,5.988284111022949
2.0118696689605713,0.0027293660677969456,2.0006492137908936,6.004766941070557
2.004929542541504,-0.0009124638163484633,2.0001964569091797,6.010566234588623
2.0052359104156494,0.000651083595585078,1.9949864149093628,5.99975061416626
2.01226544380188,0.0036106943152844906,2.0028674602508545,6.000655174255371
2.043043613433838,0.010122342966496944,2.004950761795044,6.009403228759766
2.044919967651367,-0.003294703783467412,2.0040571689605713,5.997945785522461
1.9995265007019043,-0.0037077951710671186,2.0044939517974854,6.003756046295166
2.003005027770996,0.010758457705378532,2.004526138305664,5.994606018066406
1.9865704774856567,-0.0032598599791526794,2.002204179763794,5.999227523803711
2.043790817260742,-0.0017448464641347528,1.9964960813522339,5.999091148376465
2.0174105167388916,-0.002466457197442651,2.007796287536621,6.005792140960693
2.0438802242279053,0.005022904369980097,2.0079851150512695,6.011236667633057
2.0103025436401367,0.012079555541276932,2.0054879188537598,5.9961137771606445
2.0074503421783447,-0.005275057163089514,2.0006401538848877,5.992984294891357
1.9938410520553589,-0.0016308269696310163,2.000422716140747,5.9990386962890625
2.001082420349121,-0.009911620989441872,2.0022034645080566,5.995835781097412
2.0271904468536377,0.0019856689032167196,2.0007104873657227,6.003720283508301
2.0294723510742188,0.0019021156476810575,1.9983934164047241,5.994442462921143
2.024890661239624,-0.003148985793814063,2.0036914348602295,6.003434181213379
2.014468193054199,-0.004051616881042719,2.000746488571167,6.004448890686035
2.0072524547576904,0.010729597881436348,1.9959664344787598,6.005809307098389
1.9971599578857422,-0.0014102169079706073,1.9992525577545166,6.000088214874268
2.0149216651916504,0.004162169061601162,2.0041255950927734,5.992382049560547
2.0333917140960693,0.009349835105240345,1.9979321956634521,6.002871036529541
1.9998176097869873,-0.005404122173786163,2.0075764656066895,5.998530864715576
2.005955696105957,-0.006398677360266447,1.9966024160385132,5.995086193084717
2.00628399848938,0.002380591817200184,2.0008649826049805,5.996473789215088
2.0429205894470215,-0.0014736131997779012,1.99910306930542,6.008378982543945
2.0157017707824707,0.0015843965811654925,2.000643730163574,6.000460147857666
2.004486322402954,-0.005601254757493734,1.9970061779022217,5.999967575073242
2.014880895614624,-0.0018643437651917338,1.9985220432281494,5.997856616973877
2.0009751319885254,-0.00596153549849987,2.001413345336914,5.996685981750488
2.01364803314209,0.0006197829497978091,2.000222682952881,5.993249416351318
1.9954451322555542,0.00011638090654741973,1.995377779006958,5.998985290527344
2.034634590148926,0.008636776357889175,2.003378391265869,5.9997382164001465
2.042168140411377,0.006814097054302692,1.994704246520996,5.992238998413086
2.0134263038635254,-0.002932907547801733,2.0058913230895996,5.99597692489624
2.0059125423431396,0.0042222547344863415,2.0033316612243652,5.996373653411865
1.9900387525558472,-2.7746536943595856e-05,1.9886902570724487,5.990760326385498
1.990146279335022,0.0062453532591462135,2.0015430450439453,5.991836071014404
2.043837547302246,-0.006251071579754353,1.9989519119262695,6.005030632019043
2.0023443698883057,0.0015398924006149173,2.0012285709381104,6.002066612243652
2.0288712978363037,-0.007078006397932768,2.0062453746795654,5.997148036956787
1.9796494245529175,-0.0001573097106302157,1.999832034111023,6.003168106079102
2.0116500854492188,-0.009130246937274933,2.0044381618499756,6.0009379386901855
1.984140396118164,-0.0002463803393766284,2.000770092010498,5.993681907653809
2.040492057800293,0.007709684316068888,1.9927617311477661,5.997966289520264
2.043335437774658,0.008980479091405869,2.0064027309417725,6.0013957023620605
2.0292396545410156,0.004958241246640682,2.0003561973571777,5.994851112365723
2.01031494140625,0.0003874727990478277,2.0000994205474854,6.003300189971924
1.9996068477630615,-0.0001016873138723895,1.9956276416778564,6.002437114715576
1.9683634042739868,-0.005501896608620882,1.9976931810379028,6.005890369415283
2.015000104904175,-0.003911420702934265,1.9944018125534058,5.9916672706604
2.033095359802246,0.0020589614287018776,2.0061347484588623,6.000796794891357
2.0083706378936768,0.004995942115783691,2.003861904144287,5.997544288635254
2.034114122390747,-0.008927441202104092,2.004601001739502,5.9915642738342285
2.0021979808807373,-0.008337619714438915,1.9919109344482422,5.997912406921387
2.0179245471954346,0.0037421120796352625,2.0122032165527344,5.998096466064453
2.017780303955078,-0.01377470325678587,1.9990888833999634,5.996840953826904
1.994811773300171,0.0031563902739435434,2.0001511573791504,5.999342918395996
2.0353705883026123,-0.008819932118058205,2.0015153884887695,6.006109714508057
2.0202720165252686,-0.013006112538278103,1.9960887432098389,5.991341590881348
1.9938572645187378,0.0024906776379793882,1.9997140169143677,5.997513294219971
2.004401683807373,0.0047558629885315895,1.9957163333892822,6.0036301612854
2.005781650543213,-0.0017390635330229998,2.0092380046844482,6.0028486251831055
2.0167665481567383,-0.008162482641637325,2.0014116764068604,5.999343395233154
2.0172011852264404,0.0034556651953607798,1.9982171058654785,6.000182628631592
1.992214560508728,-0.004681550431996584,1.9981179237365723,6.003873825073242
2.016754627227783,0.0003315947251394391,1.999404788017273,6.003206253051758
2.0027942657470703,0.0037103486247360706,1.9934097528457642,5.998014450073242
1.9797353744506836,-0.00211954559199512,1.9948893785476685,6.001425743103027
2.006033182144165,-0.006537437438964844,2.005600929260254,6.0047478675842285
2.005227565765381,-0.00808083638548851,1.999341607093811,6.000126838684082
1.987836480140686,0.0010824864730238914,1.9989596605300903,5.996829986572266
2.0017895698547363,0.0012532840482890606,1.988651990890503,5.9906840324401855
1.995177149772644,-0.008498978801071644,1.9916445016860962,5.998535633087158
2.0274953842163086,0.0020439098589122295,1.9998440742492676,5.992913246154785
2.0196566581726074,0.008539410308003426,1.9914127588272095,6.010297775268555
2.0068414211273193,0.0006300067761912942,1.9998630285263062,5.994344711303711
2.046201705932617,-0.00346666038967669,1.9992718696594238,5.992331027984619
2.017951250076294,-0.006772997323423624,1.997279167175293,6.003479957580566
2.021604061126709,0.008540327660739422,2.001779794692993,5.998230457305908
2.0399372577667236,-0.0031294722575694323,1.9979504346847534,6.004911422729492
2.01241397857666,0.007309431675821543,1.9995794296264648,6.002779960632324
2.0151546001434326,0.0008000889210961759,2.0009615421295166,5.999129295349121
1.9981982707977295,0.012843289412558079,1.9940495491027832,6.006223678588867
2.0079336166381836,0.008004628121852875,2.0017409324645996,5.994831085205078
2.022714376449585,0.0014751401031389832,1.9957380294799805,5.994049549102783
2.0140938758850098,0.0027587180957198143,1.9986659288406372,6.0010857582092285
2.0389230251312256,-0.0012855743989348412,2.0035507678985596,6.0065531730651855
